i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-1.8895,-0.528,1.362,1.2085,-1.626,0.417,0.5375,0.4325,-0.151,-0.686,-0.597,-0.6945,-0.1945,-0.592,-0.3355
-1.889,-0.5275,1.361,1.208,-1.625,0.417,0.537,0.4315,-0.1535,-0.688,-0.598,-0.6945,-0.195,-0.591,-0.3335
-1.895,-0.533,1.362,1.214,-1.6285,0.4145,0.535,0.4295,-0.1555,-0.69,-0.5995,-0.6965,-0.197,-0.5885,-0.331
-1.8975,-0.5365,1.361,1.217,-1.629,0.412,0.532,0.424,-0.1585,-0.6915,-0.601,-0.6965,-0.197,-0.5865,-0.3285
-1.8915,-0.5315,1.3605,1.2115,-1.626,0.4145,0.533,0.423,-0.159,-0.6885,-0.5985,-0.6935,-0.195,-0.5865,-0.3275
-1.8905,-0.532,1.358,1.211,-1.624,0.413,0.5305,0.42,-0.162,-0.691,-0.6,-0.695,-0.1945,-0.5845,-0.3275
-1.893,-0.535,1.358,1.214,-1.6255,0.4115,0.528,0.416,-0.1655,-0.6925,-0.601,-0.694,-0.193,-0.585,-0.3245
-1.896,-0.533,1.363,1.215,-1.6295,0.415,0.527,0.4135,-0.167,-0.693,-0.6005,-0.695,-0.1925,-0.5835,-0.32
-1.8915,-0.5305,1.361,1.211,-1.6265,0.4155,0.527,0.413,-0.168,-0.692,-0.599,-0.6935,-0.189,-0.581,-0.319
-1.883,-0.5245,1.358,1.204,-1.6205,0.417,0.526,0.41,-0.169,-0.689,-0.5955,-0.6925,-0.1895,-0.579,-0.32
-1.876,-0.5175,1.359,1.1965,-1.6175,0.421,0.524,0.408,-0.1705,-0.6865,-0.5915,-0.69,-0.1925,-0.578,-0.317
-1.8775,-0.516,1.3615,1.1965,-1.6195,0.423,0.525,0.408,-0.169,-0.683,-0.588,-0.6875,-0.194,-0.581,-0.317
-1.8755,-0.516,1.36,1.196,-1.6175,0.422,0.5295,0.4075,-0.1685,-0.6825,-0.585,-0.6865,-0.193,-0.5825,-0.319
-1.8705,-0.512,1.3585,1.191,-1.6145,0.4235,0.531,0.4075,-0.169,-0.68,-0.5825,-0.6825,-0.1915,-0.579,-0.3175
-1.875,-0.5135,1.361,1.1945,-1.618,0.4235,0.528,0.405,-0.171,-0.6795,-0.582,-0.683,-0.194,-0.576,-0.32
-1.883,-0.5155,1.3675,1.199,-1.625,0.426,0.525,0.399,-0.176,-0.6825,-0.583,-0.6845,-0.1975,-0.578,-0.323
-1.885,-0.5175,1.3675,1.201,-1.626,0.425,0.5175,0.389,-0.1825,-0.687,-0.587,-0.6875,-0.196,-0.575,-0.322
-1.8975,-0.5315,1.3655,1.2145,-1.6315,0.417,0.5075,0.384,-0.187,-0.6905,-0.5895,-0.6915,-0.195,-0.572,-0.323
-1.9,-0.534,1.366,1.217,-1.633,0.416,0.508,0.3835,-0.1875,-0.6895,-0.588,-0.6885,-0.194,-0.5725,-0.323
-1.884,-0.5225,1.3615,1.2035,-1.623,0.4195,0.5095,0.3825,-0.187,-0.6885,-0.585,-0.6865,-0.1925,-0.572,-0.3215
-1.8825,-0.522,1.3605,1.202,-1.6215,0.419,0.508,0.3785,-0.191,-0.6915,-0.5875,-0.688,-0.192,-0.572,-0.3195
-1.881,-0.5255,1.356,1.203,-1.6185,0.4155,0.5095,0.3775,-0.1925,-0.6915,-0.589,-0.6875,-0.188,-0.5715,-0.317
-1.8795,-0.5255,1.3545,1.2025,-1.617,0.4145,0.5085,0.374,-0.1935,-0.692,-0.5875,-0.6885,-0.186,-0.57,-0.317
-1.884,-0.5285,1.3555,1.206,-1.6195,0.4135,0.5065,0.369,-0.1955,-0.6925,-0.589,-0.6885,-0.185,-0.5685,-0.3165
-1.891,-0.532,1.3585,1.2115,-1.625,0.4135,0.5075,0.3705,-0.1975,-0.693,-0.5885,-0.688,-0.182,-0.567,-0.313
-1.8905,-0.5345,1.356,1.2125,-1.623,0.4105,0.5075,0.3705,-0.198,-0.693,-0.5865,-0.686,-0.1785,-0.565,-0.3075
-1.878,-0.527,1.3515,1.2025,-1.615,0.4125,0.5085,0.3705,-0.195,-0.689,-0.582,-0.6825,-0.1785,-0.5615,-0.3055
-1.8745,-0.5175,1.357,1.196,-1.6155,0.4195,0.5105,0.3675,-0.1945,-0.6885,-0.5785,-0.6805,-0.182,-0.5585,-0.3085
-1.8685,-0.511,1.3575,1.19,-1.613,0.4235,0.5105,0.3695,-0.193,-0.6845,-0.5745,-0.675,-0.182,-0.558,-0.308
-1.861,-0.507,1.354,1.184,-1.6075,0.4235,0.5075,0.369,-0.195,-0.6855,-0.5765,-0.675,-0.183,-0.5585,-0.3065
-1.8735,-0.5135,1.36,1.1935,-1.617,0.4235,0.5055,0.3625,-0.2,-0.687,-0.577,-0.678,-0.188,-0.556,-0.31
-1.8885,-0.5205,1.3685,1.2045,-1.6285,0.424,0.5,0.3615,-0.2025,-0.688,-0.577,-0.679,-0.1915,-0.5565,-0.313
-1.8835,-0.5165,1.3675,1.2,-1.6255,0.4255,0.497,0.361,-0.204,-0.689,-0.5795,-0.6795,-0.192,-0.5585,-0.3125
-1.873,-0.503,1.3705,1.188,-1.622,0.4335,0.504,0.363,-0.2025,-0.685,-0.5745,-0.674,-0.192,-0.558,-0.313
-1.8675,-0.496,1.3715,1.1815,-1.6195,0.438,0.5045,0.363,-0.202,-0.685,-0.5725,-0.671,-0.191,-0.5555,-0.3115
-1.864,-0.491,1.373,1.1775,-1.6185,0.441,0.5025,0.3605,-0.201,-0.686,-0.5745,-0.672,-0.192,-0.5545,-0.3095
-1.869,-0.4935,1.3755,1.1815,-1.6225,0.441,0.5,0.356,-0.2055,-0.6905,-0.578,-0.674,-0.1935,-0.5525,-0.309
-1.8765,-0.5005,1.376,1.1885,-1.626,0.4375,0.4985,0.3505,-0.214,-0.6955,-0.584,-0.679,-0.194,-0.553,-0.306
-1.8835,-0.51,1.3735,1.197,-1.6285,0.4315,0.4975,0.347,-0.2185,-0.7,-0.5885,-0.6835,-0.1955,-0.557,-0.307
-1.8855,-0.515,1.371,1.2,-1.628,0.428,0.496,0.3455,-0.218,-0.701,-0.5875,-0.683,-0.195,-0.5535,-0.3065
-1.8795,-0.5075,1.372,1.1935,-1.6255,0.432,0.501,0.3465,-0.2185,-0.699,-0.586,-0.681,-0.1965,-0.554,-0.302
-1.88,-0.5055,1.375,1.1925,-1.6275,0.4345,0.502,0.3455,-0.2205,-0.699,-0.5845,-0.679,-0.1955,-0.5545,-0.3025
-1.8775,-0.5,1.3775,1.189,-1.6275,0.4385,0.503,0.3455,-0.221,-0.699,-0.583,-0.677,-0.1955,-0.5515,-0.304
-1.87,-0.5005,1.3695,1.185,-1.62,0.4345,0.505,0.347,-0.2245,-0.7015,-0.584,-0.6765,-0.1965,-0.554,-0.302
-1.8695,-0.503,1.367,1.186,-1.6185,0.432,0.5045,0.348,-0.222,-0.7,-0.5825,-0.674,-0.1955,-0.552,-0.3025
-1.8745,-0.5005,1.3745,1.1875,-1.6245,0.437,0.506,0.3465,-0.2195,-0.6985,-0.582,-0.674,-0.1955,-0.5475,-0.3035
-1.873,-0.492,1.3815,1.1825,-1.6275,0.445,0.5085,0.344,-0.2215,-0.7,-0.5845,-0.675,-0.196,-0.5435,-0.3045
-1.8705,-0.487,1.3835,1.1785,-1.6275,0.4485,0.5065,0.343,-0.225,-0.7045,-0.588,-0.6755,-0.197,-0.5415,-0.3045
-1.874,-0.4925,1.3815,1.1835,-1.628,0.4445,0.5055,0.343,-0.2285,-0.706,-0.588,-0.675,-0.1975,-0.541,-0.3065
-1.875,-0.4905,1.3845,1.1825,-1.63,0.447,0.507,0.3415,-0.2285,-0.7055,-0.5875,-0.675,-0.1995,-0.5355,-0.308
-1.8715,-0.49,1.382,1.1805,-1.627,0.446,0.5085,0.3415,-0.2295,-0.7055,-0.5885,-0.673,-0.1995,-0.5395,-0.3075
-1.87,-0.494,1.376,1.182,-1.623,0.441,0.5105,0.341,-0.2295,-0.7055,-0.588,-0.672,-0.199,-0.547,-0.3085
-1.875,-0.499,1.376,1.1875,-1.6255,0.4385,0.509,0.339,-0.2325,-0.7115,-0.5925,-0.677,-0.2,-0.545,-0.308
-1.878,-0.503,1.375,1.1905,-1.6265,0.436,0.505,0.337,-0.2355,-0.714,-0.5945,-0.6785,-0.2005,-0.5475,-0.306
-1.8805,-0.5045,1.376,1.1925,-1.6285,0.436,0.5035,0.334,-0.2375,-0.7155,-0.5965,-0.6795,-0.201,-0.547,-0.3045
-1.883,-0.5035,1.38,1.1935,-1.6315,0.438,0.506,0.335,-0.2375,-0.7165,-0.598,-0.683,-0.202,-0.5445,-0.304
-1.883,-0.504,1.3785,1.1935,-1.6305,0.437,0.507,0.335,-0.2375,-0.715,-0.599,-0.683,-0.1985,-0.5455,-0.299
-1.893,-0.5155,1.3775,1.2045,-1.6355,0.431,0.5035,0.3295,-0.242,-0.719,-0.602,-0.6875,-0.1955,-0.5435,-0.2955
-1.9015,-0.524,1.3775,1.2125,-1.6395,0.427,0.5015,0.323,-0.2485,-0.726,-0.6065,-0.691,-0.1975,-0.542,-0.293
-1.9075,-0.527,1.3805,1.217,-1.644,0.427,0.5025,0.32,-0.252,-0.73,-0.611,-0.692,-0.1955,-0.542,-0.288
-1.9235,-0.536,1.387,1.2295,-1.655,0.4255,0.501,0.3195,-0.256,-0.733,-0.613,-0.695,-0.1965,-0.545,-0.2885
-1.924,-0.5385,1.3855,1.2315,-1.655,0.4235,0.5,0.32,-0.2565,-0.7335,-0.614,-0.696,-0.196,-0.546,-0.2865
-1.9165,-0.532,1.3845,1.224,-1.6505,0.426,0.5055,0.3235,-0.2525,-0.7305,-0.608,-0.6935,-0.1935,-0.545,-0.2875
-1.9155,-0.532,1.3835,1.2235,-1.6495,0.4255,0.5085,0.321,-0.256,-0.7315,-0.6085,-0.6905,-0.1935,-0.545,-0.291
-1.9145,-0.531,1.3835,1.223,-1.649,0.426,0.5085,0.3185,-0.259,-0.7345,-0.612,-0.6915,-0.1995,-0.5445,-0.291
-1.911,-0.525,1.386,1.218,-1.6485,0.4305,0.512,0.3225,-0.256,-0.7345,-0.6085,-0.6895,-0.203,-0.5415,-0.291
-1.897,-0.514,1.383,1.2055,-1.64,0.4345,0.515,0.3235,-0.2535,-0.733,-0.6075,-0.6845,-0.201,-0.5375,-0.2885
-1.875,-0.495,1.3805,1.185,-1.628,0.443,0.519,0.3285,-0.249,-0.7275,-0.601,-0.6775,-0.2025,-0.5355,-0.288
-1.866,-0.483,1.3835,1.1745,-1.625,0.45,0.526,0.3345,-0.246,-0.7245,-0.5965,-0.6715,-0.2045,-0.536,-0.2895
-1.861,-0.4755,1.3855,1.1685,-1.6235,0.455,0.5295,0.337,-0.246,-0.724,-0.5975,-0.6695,-0.206,-0.5385,-0.2925
-1.856,-0.468,1.388,1.162,-1.622,0.46,0.53,0.3375,-0.246,-0.7225,-0.5955,-0.6685,-0.204,-0.539,-0.294
-1.872,-0.4805,1.3915,1.176,-1.632,0.4555,0.5245,0.334,-0.249,-0.727,-0.597,-0.671,-0.206,-0.539,-0.2955
-1.8815,-0.491,1.3905,1.1865,-1.636,0.45,0.5165,0.3275,-0.2545,-0.733,-0.602,-0.6745,-0.2085,-0.5395,-0.294
-1.8775,-0.4875,1.39,1.1825,-1.634,0.451,0.5145,0.326,-0.257,-0.7345,-0.6025,-0.6745,-0.206,-0.5415,-0.2895
-1.882,-0.4875,1.394,1.185,-1.638,0.453,0.515,0.3265,-0.257,-0.735,-0.604,-0.676,-0.2085,-0.543,-0.291
-1.884,-0.493,1.3915,1.1885,-1.6375,0.4495,0.5165,0.328,-0.256,-0.737,-0.6045,-0.6765,-0.2075,-0.5435,-0.2905
-1.8815,-0.4955,1.386,1.1885,-1.634,0.4455,0.5175,0.329,-0.2555,-0.7365,-0.603,-0.6745,-0.206,-0.545,-0.289
-1.876,-0.4885,1.3875,1.1825,-1.632,0.4495,0.5195,0.33,-0.2565,-0.737,-0.6015,-0.6725,-0.2055,-0.544,-0.288
-1.8735,-0.4885,1.3855,1.181,-1.6295,0.4485,0.5165,0.329,-0.2575,-0.739,-0.603,-0.6735,-0.2045,-0.5435,-0.2865
-1.885,-0.496,1.389,1.1905,-1.637,0.4465,0.5145,0.325,-0.2605,-0.7435,-0.609,-0.678,-0.2095,-0.542,-0.287
-1.892,-0.5005,1.3915,1.196,-1.6415,0.4455,0.5175,0.326,-0.2615,-0.744,-0.61,-0.6785,-0.2105,-0.542,-0.2875
-1.892,-0.4995,1.3925,1.196,-1.642,0.4465,0.5145,0.3225,-0.264,-0.7465,-0.612,-0.6815,-0.2115,-0.5395,-0.2905
-1.8955,-0.5,1.3955,1.198,-1.6455,0.4475,0.5155,0.319,-0.268,-0.7505,-0.6145,-0.6835,-0.2145,-0.535,-0.292
-1.895,-0.503,1.392,1.199,-1.6435,0.4445,0.515,0.321,-0.268,-0.749,-0.6125,-0.6825,-0.2135,-0.537,-0.289
-1.8935,-0.504,1.3895,1.199,-1.6415,0.443,0.513,0.3215,-0.2665,-0.749,-0.6115,-0.6825,-0.2105,-0.537,-0.2875
-1.9025,-0.512,1.3905,1.207,-1.6465,0.4395,0.514,0.3195,-0.2705,-0.7515,-0.6145,-0.6835,-0.208,-0.534,-0.2865
-1.9165,-0.524,1.3925,1.22,-1.6545,0.434,0.511,0.317,-0.274,-0.754,-0.6175,-0.686,-0.206,-0.5365,-0.287
-1.9145,-0.5235,1.3915,1.219,-1.653,0.434,0.5125,0.3165,-0.2735,-0.7525,-0.615,-0.6855,-0.2045,-0.535,-0.286
-1.91,-0.521,1.389,1.2155,-1.6495,0.434,0.5135,0.318,-0.274,-0.7525,-0.6155,-0.6855,-0.205,-0.5325,-0.2835
-1.9195,-0.5285,1.391,1.224,-1.655,0.431,0.512,0.3185,-0.275,-0.755,-0.619,-0.6875,-0.2065,-0.5365,-0.2835
-1.918,-0.5265,1.3915,1.222,-1.6545,0.4325,0.512,0.319,-0.275,-0.7545,-0.618,-0.6875,-0.2045,-0.537,-0.2815
-1.909,-0.522,1.3865,1.2155,-1.6475,0.432,0.5145,0.32,-0.274,-0.7535,-0.6175,-0.6865,-0.2015,-0.5395,-0.281
-1.907,-0.5215,1.386,1.214,-1.6465,0.4325,0.517,0.3195,-0.274,-0.752,-0.618,-0.6865,-0.2025,-0.5415,-0.283
-1.9065,-0.5175,1.389,1.212,-1.648,0.4355,0.5155,0.321,-0.274,-0.7515,-0.6205,-0.6895,-0.2065,-0.5395,-0.285
-1.907,-0.511,1.396,1.209,-1.6515,0.4425,0.516,0.32,-0.274,-0.7545,-0.6215,-0.69,-0.21,-0.5405,-0.286
-1.8995,-0.505,1.395,1.202,-1.647,0.445,0.514,0.317,-0.2755,-0.755,-0.62,-0.6895,-0.2105,-0.5395,-0.2845
-1.9005,-0.5055,1.395,1.203,-1.6475,0.445,0.5115,0.3175,-0.2755,-0.7555,-0.623,-0.691,-0.2095,-0.54,-0.283
-1.9105,-0.51,1.4005,1.21,-1.6555,0.4455,0.515,0.3175,-0.2775,-0.7565,-0.6235,-0.6915,-0.21,-0.542,-0.2825
-1.909,-0.5145,1.395,1.2115,-1.652,0.44,0.5165,0.3185,-0.278,-0.755,-0.6225,-0.6925,-0.21,-0.5395,-0.282
-1.908,-0.515,1.3935,1.2115,-1.651,0.4395,0.5135,0.3185,-0.2755,-0.755,-0.621,-0.692,-0.207,-0.538,-0.2805
-1.9135,-0.513,1.4005,1.2135,-1.657,0.4435,0.513,0.3175,-0.275,-0.757,-0.623,-0.693,-0.208,-0.5335,-0.2805
-1.9085,-0.507,1.401,1.2075,-1.6545,0.447,0.515,0.319,-0.275,-0.7575,-0.6245,-0.6915,-0.2095,-0.5275,-0.28
-1.8955,-0.499,1.3965,1.197,-1.646,0.449,0.518,0.3245,-0.272,-0.752,-0.6185,-0.6855,-0.209,-0.5265,-0.2795
-1.888,-0.498,1.3905,1.193,-1.639,0.4465,0.5175,0.3275,-0.2685,-0.7475,-0.6145,-0.6805,-0.211,-0.528,-0.281
-1.8825,-0.494,1.3885,1.188,-1.6355,0.447,0.518,0.3275,-0.2675,-0.7475,-0.6145,-0.678,-0.213,-0.532,-0.2825
-1.887,-0.4965,1.3905,1.1915,-1.6385,0.447,0.518,0.326,-0.2695,-0.7475,-0.6155,-0.679,-0.2135,-0.5345,-0.2835
-1.893,-0.5005,1.3925,1.197,-1.643,0.446,0.5135,0.323,-0.272,-0.75,-0.618,-0.6815,-0.2165,-0.5345,-0.285
-1.8965,-0.499,1.3975,1.198,-1.647,0.449,0.514,0.324,-0.272,-0.7495,-0.617,-0.6815,-0.217,-0.5335,-0.2855
-1.9015,-0.5,1.4015,1.2005,-1.6515,0.451,0.514,0.325,-0.272,-0.749,-0.6165,-0.6785,-0.2165,-0.5305,-0.285
-1.8995,-0.498,1.4015,1.199,-1.6505,0.4515,0.5155,0.3245,-0.2745,-0.749,-0.617,-0.6775,-0.2185,-0.5315,-0.285
-1.893,-0.4975,1.3955,1.1955,-1.6445,0.449,0.5145,0.325,-0.2715,-0.746,-0.6125,-0.676,-0.217,-0.5365,-0.286
-1.89,-0.4975,1.392,1.1935,-1.641,0.447,0.5115,0.324,-0.2715,-0.7475,-0.6135,-0.6765,-0.2165,-0.5375,-0.2875
-1.895,-0.5035,1.3915,1.199,-1.6435,0.444,0.516,0.322,-0.274,-0.7505,-0.617,-0.678,-0.2165,-0.5385,-0.286
-1.8965,-0.5045,1.392,1.2005,-1.6445,0.444,0.52,0.3235,-0.2745,-0.7495,-0.615,-0.676,-0.2155,-0.54,-0.2855
-1.8835,-0.494,1.3895,1.1885,-1.6365,0.448,0.5155,0.321,-0.2765,-0.75,-0.615,-0.675,-0.214,-0.534,-0.2855
-1.878,-0.4865,1.391,1.182,-1.6345,0.4525,0.515,0.3255,-0.271,-0.747,-0.6135,-0.6725,-0.214,-0.53,-0.2835
-1.8875,-0.4885,1.399,1.188,-1.643,0.455,0.523,0.3355,-0.265,-0.742,-0.6095,-0.672,-0.216,-0.5355,-0.287
-1.8765,-0.485,1.3915,1.181,-1.6345,0.4535,0.5205,0.3295,-0.266,-0.7435,-0.609,-0.674,-0.216,-0.5315,-0.2865
-1.875,-0.487,1.3885,1.181,-1.632,0.451,0.5155,0.3265,-0.2695,-0.747,-0.6135,-0.675,-0.2165,-0.5305,-0.2855
-1.8865,-0.4895,1.397,1.188,-1.6415,0.454,0.5155,0.33,-0.2665,-0.745,-0.6105,-0.6745,-0.217,-0.534,-0.288
-1.8855,-0.483,1.4025,1.1845,-1.644,0.4595,0.5175,0.3335,-0.2635,-0.742,-0.609,-0.672,-0.216,-0.533,-0.286
-1.891,-0.489,1.402,1.19,-1.6465,0.4565,0.52,0.3335,-0.266,-0.744,-0.61,-0.673,-0.2165,-0.5335,-0.2855
-1.891,-0.496,1.3945,1.1935,-1.6425,0.4495,0.517,0.329,-0.268,-0.7465,-0.6095,-0.674,-0.214,-0.536,-0.285
-1.8965,-0.5055,1.391,1.201,-1.644,0.4425,0.5195,0.3275,-0.2695,-0.7485,-0.6115,-0.674,-0.2125,-0.5375,-0.286
-1.9,-0.509,1.391,1.2045,-1.6455,0.441,0.5215,0.3275,-0.2685,-0.749,-0.611,-0.6745,-0.2125,-0.5365,-0.2865
-1.8925,-0.5045,1.388,1.199,-1.6405,0.4415,0.5155,0.328,-0.268,-0.7475,-0.6075,-0.6745,-0.2085,-0.5385,-0.284
-1.8885,-0.5035,1.385,1.196,-1.637,0.441,0.515,0.3275,-0.2705,-0.748,-0.6065,-0.6745,-0.204,-0.5355,-0.2835
-1.8895,-0.502,1.3875,1.196,-1.6385,0.4425,0.5155,0.3275,-0.2705,-0.749,-0.61,-0.676,-0.2005,-0.534,-0.2805
-1.8965,-0.5055,1.391,1.201,-1.644,0.443,0.515,0.3265,-0.2725,-0.75,-0.6115,-0.677,-0.199,-0.533,-0.2795
-1.9065,-0.5145,1.392,1.2105,-1.649,0.4385,0.5145,0.324,-0.274,-0.7505,-0.6115,-0.6775,-0.1995,-0.5315,-0.282
-1.9085,-0.5175,1.391,1.213,-1.65,0.437,0.513,0.323,-0.2745,-0.7495,-0.6115,-0.6785,-0.2005,-0.536,-0.2835
