i,ii,iii,avr,avl,avf,v1,v2,v3,v4,v5,v6,vx,vy,vz
-1.0415,-1.3855,-0.345,1.2135,-0.348,-0.865,-1.3565,-2.019,-2.285,-1.5405,0.3815,0.391,0.118,-0.131,1.1615
-1.027,-1.3465,-0.3205,1.1865,-0.353,-0.833,-1.347,-2.018,-2.2815,-1.55,0.3715,0.398,0.1115,-0.1025,1.153
-1.012,-1.295,-0.284,1.1535,-0.364,-0.789,-1.3335,-2.0055,-2.2685,-1.548,0.375,0.4175,0.115,-0.0635,1.1355
-1.008,-1.2455,-0.2385,1.1265,-0.3845,-0.7415,-1.316,-1.9745,-2.228,-1.513,0.401,0.4455,0.132,-0.0155,1.1035
-1.014,-1.2285,-0.216,1.121,-0.399,-0.7215,-1.303,-1.945,-2.1885,-1.481,0.4105,0.4595,0.142,0.0075,1.0795
-1.017,-1.234,-0.218,1.125,-0.399,-0.7255,-1.296,-1.9155,-2.1515,-1.4535,0.403,0.455,0.1425,0.008,1.068
-1.0275,-1.2475,-0.221,1.1375,-0.403,-0.734,-1.2925,-1.8845,-2.108,-1.414,0.4085,0.4535,0.147,0.001,1.053
-1.0165,-1.223,-0.207,1.1195,-0.4045,-0.7145,-1.294,-1.8775,-2.0925,-1.4045,0.3975,0.448,0.1395,0.015,1.042
-0.994,-1.1725,-0.1795,1.083,-0.407,-0.6755,-1.2895,-1.8645,-2.075,-1.4025,0.3765,0.4345,0.123,0.0475,1.028
-0.9845,-1.153,-0.1695,1.0685,-0.407,-0.6605,-1.2775,-1.834,-2.038,-1.3835,0.3615,0.4195,0.1115,0.061,1.0055
-0.9795,-1.1455,-0.167,1.062,-0.406,-0.6555,-1.2575,-1.7785,-1.9755,-1.3365,0.362,0.4075,0.1085,0.062,0.973
-0.9805,-1.143,-0.1635,1.0615,-0.4085,-0.653,-1.2345,-1.717,-1.904,-1.275,0.368,0.3895,0.105,0.0605,0.9375
-0.9795,-1.14,-0.1615,1.0595,-0.409,-0.65,-1.22,-1.6645,-1.84,-1.2185,0.3635,0.3635,0.0965,0.059,0.906
-0.9755,-1.137,-0.1625,1.056,-0.406,-0.649,-1.207,-1.619,-1.787,-1.173,0.3595,0.3415,0.0885,0.0545,0.8805
-0.9725,-1.1375,-0.166,1.0545,-0.403,-0.651,-1.202,-1.592,-1.7555,-1.149,0.357,0.333,0.0875,0.052,0.864
-0.98,-1.138,-0.159,1.0585,-0.41,-0.648,-1.197,-1.5555,-1.714,-1.1115,0.3645,0.33,0.0965,0.055,0.8445
-0.9985,-1.1475,-0.1505,1.0725,-0.4235,-0.6485,-1.1905,-1.511,-1.662,-1.055,0.3935,0.3365,0.1175,0.051,0.82
-1.013,-1.15,-0.138,1.0815,-0.437,-0.6435,-1.1785,-1.4595,-1.602,-0.9985,0.425,0.3455,0.1385,0.0515,0.791
-1.0125,-1.134,-0.122,1.073,-0.445,-0.6275,-1.1575,-1.3925,-1.529,-0.938,0.431,0.3265,0.1355,0.06,0.7515
-1.007,-1.1045,-0.0985,1.0555,-0.454,-0.601,-1.136,-1.3225,-1.455,-0.876,0.422,0.2895,0.1205,0.078,0.709
-0.9985,-1.0755,-0.0785,1.037,-0.4595,-0.5765,-1.1095,-1.26,-1.386,-0.814,0.433,0.267,0.11,0.099,0.667
-0.983,-1.055,-0.073,1.0195,-0.4545,-0.5635,-1.085,-1.2055,-1.329,-0.768,0.429,0.237,0.092,0.1085,0.633
-0.9655,-1.0315,-0.0675,0.9985,-0.449,-0.549,-1.058,-1.1515,-1.275,-0.731,0.4035,0.19,0.061,0.112,0.6015
-0.9435,-1.0035,-0.0615,0.974,-0.441,-0.532,-1.034,-1.1085,-1.229,-0.6895,0.409,0.1655,0.0435,0.116,0.569
-0.924,-0.982,-0.059,0.9535,-0.4325,-0.52,-1.016,-1.0735,-1.1925,-0.651,0.426,0.156,0.0385,0.121,0.54
-0.9075,-0.9645,-0.058,0.936,-0.4245,-0.5105,-0.994,-1.0425,-1.1625,-0.629,0.417,0.1325,0.018,0.1275,0.514
-0.891,-0.946,-0.056,0.9185,-0.417,-0.5005,-0.9725,-1.0205,-1.1435,-0.6215,0.3965,0.1075,-0.0055,0.131,0.494
-0.8785,-0.9315,-0.054,0.905,-0.412,-0.4925,-0.9575,-1.001,-1.124,-0.61,0.3825,0.0855,-0.023,0.1345,0.4775
-0.8685,-0.923,-0.0555,0.896,-0.406,-0.489,-0.9455,-0.9815,-1.105,-0.5975,0.3735,0.067,-0.036,0.136,0.466
-0.859,-0.9125,-0.0545,0.886,-0.402,-0.483,-0.936,-0.9665,-1.0915,-0.5905,0.359,0.0485,-0.049,0.1385,0.455
-0.8575,-0.909,-0.052,0.8835,-0.4025,-0.48,-0.9275,-0.9555,-1.0815,-0.589,0.341,0.0305,-0.0625,0.138,0.4475
-0.855,-0.9075,-0.0535,0.8815,-0.4005,-0.48,-0.921,-0.9455,-1.073,-0.5855,0.3305,0.0205,-0.0705,0.134,0.44
-0.849,-0.903,-0.055,0.876,-0.3965,-0.4785,-0.916,-0.937,-1.065,-0.583,0.32,0.0095,-0.0795,0.1375,0.435
-0.84,-0.8955,-0.0565,0.868,-0.3915,-0.4755,-0.909,-0.9295,-1.0585,-0.5825,0.308,-0.0045,-0.0915,0.143,0.43
-0.8295,-0.881,-0.0525,0.8555,-0.3885,-0.466,-0.9015,-0.9215,-1.052,-0.5805,0.295,-0.02,-0.1075,0.1465,0.4225
-0.8165,-0.8655,-0.0495,0.841,-0.383,-0.457,-0.8955,-0.9175,-1.048,-0.583,0.2805,-0.0365,-0.1225,0.149,0.421
-0.796,-0.843,-0.0475,0.8195,-0.374,-0.4445,-0.8885,-0.916,-1.0485,-0.5895,0.262,-0.0575,-0.143,0.154,0.4165
-0.787,-0.828,-0.0415,0.8075,-0.3725,-0.434,-0.8835,-0.9105,-1.044,-0.5885,0.2515,-0.068,-0.1535,0.1595,0.4105
-0.7765,-0.8155,-0.039,0.796,-0.3685,-0.4265,-0.8785,-0.9065,-1.04,-0.5875,0.243,-0.0785,-0.1615,0.1665,0.4065
-0.763,-0.7985,-0.036,0.781,-0.3635,-0.4165,-0.873,-0.9025,-1.039,-0.589,0.231,-0.0935,-0.177,0.1685,0.4015
-0.755,-0.7885,-0.034,0.772,-0.3605,-0.4105,-0.868,-0.8995,-1.036,-0.5875,0.2265,-0.098,-0.184,0.1655,0.3975
-0.753,-0.785,-0.0325,0.769,-0.36,-0.408,-0.8665,-0.896,-1.0325,-0.5875,0.2215,-0.1045,-0.1865,0.17,0.396
-0.7535,-0.788,-0.035,0.771,-0.359,-0.411,-0.8665,-0.892,-1.029,-0.586,0.221,-0.107,-0.1865,0.172,0.397
-0.753,-0.7905,-0.0385,0.7715,-0.357,-0.414,-0.867,-0.8885,-1.0245,-0.582,0.2235,-0.105,-0.183,0.167,0.396
-0.753,-0.789,-0.0365,0.771,-0.358,-0.412,-0.8655,-0.883,-1.02,-0.577,0.2245,-0.105,-0.184,0.1705,0.3925
-0.752,-0.786,-0.0345,0.769,-0.3585,-0.4095,-0.864,-0.882,-1.0165,-0.5755,0.2235,-0.1085,-0.1875,0.1725,0.3895
-0.754,-0.7825,-0.0295,0.7685,-0.362,-0.4055,-0.866,-0.8805,-1.015,-0.5745,0.2225,-0.111,-0.1855,0.1745,0.3885
-0.7535,-0.78,-0.027,0.7665,-0.363,-0.4025,-0.8635,-0.876,-1.0125,-0.5725,0.2235,-0.111,-0.1855,0.1815,0.385
-0.7575,-0.7815,-0.0245,0.77,-0.366,-0.4025,-0.863,-0.875,-1.0115,-0.572,0.223,-0.113,-0.1855,0.1785,0.3825
-0.753,-0.7795,-0.027,0.7665,-0.363,-0.4025,-0.861,-0.873,-1.009,-0.5705,0.223,-0.1135,-0.188,0.1765,0.383
-0.7455,-0.7735,-0.0285,0.7595,-0.358,-0.4,-0.8595,-0.869,-1.0065,-0.5685,0.221,-0.116,-0.192,0.178,0.3795
-0.751,-0.7725,-0.0225,0.762,-0.364,-0.397,-0.8595,-0.867,-1.0045,-0.566,0.221,-0.118,-0.1905,0.177,0.3785
-0.7495,-0.7715,-0.022,0.7605,-0.3635,-0.396,-0.8585,-0.868,-1.0035,-0.5665,0.2205,-0.1205,-0.192,0.1775,0.381
-0.7445,-0.7695,-0.0255,0.757,-0.3595,-0.397,-0.858,-0.867,-1.0025,-0.5665,0.218,-0.1235,-0.195,0.178,0.378
-0.747,-0.7695,-0.023,0.758,-0.3615,-0.3955,-0.855,-0.863,-0.999,-0.564,0.217,-0.1225,-0.195,0.179,0.375
-0.7485,-0.77,-0.022,0.759,-0.363,-0.3955,-0.855,-0.862,-0.998,-0.5645,0.216,-0.123,-0.1955,0.1805,0.3755
-0.7465,-0.771,-0.025,0.7585,-0.3605,-0.397,-0.856,-0.8605,-0.9965,-0.565,0.214,-0.1255,-0.197,0.183,0.375
-0.7455,-0.7705,-0.0255,0.758,-0.3595,-0.397,-0.8585,-0.861,-0.9965,-0.5675,0.211,-0.126,-0.1955,0.185,0.3755
-0.7445,-0.767,-0.023,0.7555,-0.3605,-0.3945,-0.8585,-0.8595,-0.9945,-0.5645,0.2135,-0.125,-0.193,0.185,0.3735
-0.746,-0.7635,-0.018,0.755,-0.364,-0.39,-0.8585,-0.858,-0.991,-0.5615,0.2135,-0.125,-0.195,0.1885,0.3705
-0.748,-0.766,-0.0185,0.757,-0.3645,-0.3915,-0.861,-0.8595,-0.9925,-0.5605,0.2135,-0.124,-0.194,0.187,0.372
-0.7445,-0.77,-0.0265,0.757,-0.3585,-0.3975,-0.859,-0.857,-0.9905,-0.559,0.214,-0.124,-0.1945,0.186,0.372
-0.7415,-0.7735,-0.032,0.7575,-0.3545,-0.402,-0.8595,-0.8565,-0.9885,-0.5585,0.2155,-0.1225,-0.194,0.18,0.372
-0.7435,-0.7735,-0.0305,0.7585,-0.356,-0.4015,-0.8585,-0.854,-0.986,-0.554,0.2195,-0.118,-0.1925,0.175,0.37
-0.7385,-0.77,-0.0325,0.754,-0.353,-0.4005,-0.8595,-0.8545,-0.988,-0.559,0.2135,-0.1245,-0.1995,0.18,0.371
-0.7375,-0.7675,-0.0305,0.7525,-0.353,-0.398,-0.861,-0.8575,-0.99,-0.5635,0.213,-0.1275,-0.202,0.182,0.3725
-0.739,-0.769,-0.0305,0.754,-0.354,-0.399,-0.859,-0.8545,-0.9855,-0.56,0.2165,-0.124,-0.2005,0.1815,0.37
-0.741,-0.774,-0.034,0.7575,-0.353,-0.4035,-0.86,-0.8535,-0.9845,-0.5575,0.215,-0.125,-0.2,0.1805,0.3685
-0.7415,-0.773,-0.032,0.757,-0.3545,-0.4015,-0.858,-0.8495,-0.983,-0.5565,0.213,-0.127,-0.204,0.1835,0.3665
-0.736,-0.7695,-0.0335,0.7525,-0.351,-0.4005,-0.8585,-0.849,-0.982,-0.5565,0.2095,-0.1295,-0.2055,0.1815,0.3695
-0.733,-0.7685,-0.036,0.7505,-0.348,-0.4015,-0.859,-0.848,-0.98,-0.5545,0.209,-0.1315,-0.2055,0.181,0.37
-0.729,-0.7685,-0.0395,0.7485,-0.3445,-0.403,-0.856,-0.8445,-0.9775,-0.551,0.2085,-0.132,-0.2075,0.1835,0.365
-0.733,-0.7695,-0.037,0.7515,-0.348,-0.4025,-0.859,-0.844,-0.9755,-0.547,0.2105,-0.1295,-0.203,0.184,0.3655
-0.739,-0.7695,-0.031,0.754,-0.354,-0.3995,-0.8615,-0.8425,-0.9735,-0.545,0.2145,-0.126,-0.1965,0.185,0.368
-0.7335,-0.765,-0.0315,0.749,-0.351,-0.3975,-0.86,-0.8425,-0.9735,-0.545,0.213,-0.1285,-0.198,0.187,0.367
-0.731,-0.7615,-0.031,0.746,-0.3495,-0.3955,-0.86,-0.8425,-0.972,-0.545,0.212,-0.13,-0.2,0.1925,0.3675
-0.7315,-0.762,-0.031,0.747,-0.35,-0.3955,-0.862,-0.8415,-0.9705,-0.5435,0.212,-0.131,-0.197,0.1885,0.3695
-0.7345,-0.7625,-0.0285,0.7485,-0.3525,-0.3945,-0.86,-0.8385,-0.966,-0.54,0.213,-0.1305,-0.195,0.181,0.366
-0.736,-0.7615,-0.026,0.7485,-0.355,-0.393,-0.858,-0.836,-0.9625,-0.538,0.214,-0.1295,-0.195,0.1845,0.3635
-0.738,-0.761,-0.0235,0.7495,-0.357,-0.3915,-0.8585,-0.8335,-0.959,-0.5355,0.215,-0.1295,-0.1935,0.1885,0.3625
-0.746,-0.767,-0.021,0.7565,-0.362,-0.3935,-0.863,-0.834,-0.9595,-0.536,0.216,-0.128,-0.1875,0.189,0.365
-0.745,-0.765,-0.0205,0.755,-0.362,-0.392,-0.8625,-0.834,-0.96,-0.5375,0.216,-0.1295,-0.188,0.1895,0.368
-0.738,-0.7585,-0.021,0.7485,-0.3585,-0.389,-0.859,-0.8305,-0.956,-0.5345,0.218,-0.131,-0.1915,0.188,0.366
-0.7375,-0.762,-0.025,0.75,-0.356,-0.393,-0.862,-0.832,-0.9575,-0.535,0.2165,-0.1315,-0.1915,0.183,0.3655
-0.743,-0.763,-0.021,0.753,-0.3605,-0.3915,-0.8635,-0.8315,-0.956,-0.535,0.216,-0.1305,-0.1925,0.179,0.3645
-0.749,-0.7585,-0.01,0.754,-0.369,-0.3835,-0.867,-0.8305,-0.9555,-0.535,0.215,-0.1325,-0.189,0.184,0.365
-0.7475,-0.7555,-0.0085,0.7515,-0.369,-0.3815,-0.87,-0.8305,-0.9575,-0.535,0.214,-0.1345,-0.1875,0.1855,0.366
-0.7475,-0.756,-0.009,0.7515,-0.369,-0.3815,-0.869,-0.828,-0.954,-0.532,0.216,-0.133,-0.1865,0.1855,0.364
-0.7525,-0.7545,-0.0025,0.7535,-0.3745,-0.3775,-0.868,-0.824,-0.95,-0.529,0.217,-0.1315,-0.1855,0.187,0.3625
-0.748,-0.7515,-0.004,0.75,-0.372,-0.377,-0.868,-0.823,-0.9485,-0.5285,0.2165,-0.1325,-0.187,0.1885,0.3595
-0.7465,-0.7535,-0.008,0.75,-0.369,-0.38,-0.8675,-0.821,-0.9465,-0.527,0.217,-0.1315,-0.1865,0.19,0.3565
-0.7475,-0.7535,-0.0065,0.7505,-0.37,-0.3795,-0.8675,-0.818,-0.943,-0.5245,0.219,-0.1305,-0.1855,0.193,0.3565
-0.746,-0.753,-0.0075,0.7495,-0.369,-0.3795,-0.87,-0.8175,-0.9415,-0.5235,0.219,-0.131,-0.185,0.193,0.3555
-0.747,-0.756,-0.0095,0.7515,-0.3685,-0.382,-0.8695,-0.8145,-0.939,-0.5195,0.2225,-0.128,-0.182,0.1915,0.3545
-0.747,-0.757,-0.0105,0.752,-0.368,-0.383,-0.8665,-0.8105,-0.935,-0.5155,0.2245,-0.1275,-0.1825,0.1925,0.3545
-0.7455,-0.759,-0.014,0.7525,-0.3655,-0.3855,-0.866,-0.8095,-0.9325,-0.513,0.225,-0.1275,-0.1835,0.1915,0.352
-0.7455,-0.761,-0.016,0.7535,-0.3645,-0.388,-0.8645,-0.808,-0.931,-0.5105,0.2255,-0.1275,-0.185,0.19,0.351
-0.748,-0.7645,-0.017,0.756,-0.3655,-0.39,-0.8645,-0.8065,-0.9275,-0.5085,0.226,-0.127,-0.1855,0.1855,0.3515
-0.747,-0.7625,-0.016,0.755,-0.3655,-0.3885,-0.864,-0.804,-0.9265,-0.5065,0.2285,-0.1265,-0.184,0.1875,0.353
-0.748,-0.7585,-0.011,0.7535,-0.3685,-0.384,-0.863,-0.803,-0.9255,-0.5055,0.2265,-0.129,-0.185,0.1925,0.354
-0.747,-0.759,-0.0125,0.753,-0.367,-0.385,-0.8645,-0.802,-0.924,-0.5035,0.2255,-0.1295,-0.185,0.1955,0.3565
-0.741,-0.757,-0.0165,0.749,-0.362,-0.386,-0.862,-0.797,-0.92,-0.501,0.228,-0.1295,-0.186,0.195,0.3585
-0.7405,-0.7575,-0.0175,0.749,-0.3615,-0.387,-0.8625,-0.7945,-0.9165,-0.497,0.23,-0.128,-0.185,0.19,0.3555
-0.7445,-0.76,-0.016,0.752,-0.3635,-0.3875,-0.863,-0.7935,-0.9145,-0.4955,0.2325,-0.128,-0.182,0.1935,0.353
-0.7425,-0.758,-0.016,0.7505,-0.363,-0.386,-0.861,-0.791,-0.911,-0.4945,0.232,-0.1285,-0.1835,0.2,0.349
-0.744,-0.756,-0.0125,0.75,-0.3655,-0.3835,-0.86,-0.7875,-0.909,-0.49,0.234,-0.1285,-0.1835,0.203,0.3455
-0.7485,-0.7585,-0.01,0.7535,-0.369,-0.3835,-0.859,-0.7835,-0.904,-0.485,0.237,-0.126,-0.1805,0.2015,0.3435
-0.749,-0.76,-0.0115,0.7545,-0.3685,-0.385,-0.8585,-0.78,-0.9005,-0.482,0.2385,-0.1255,-0.1785,0.197,0.3435
-0.7545,-0.761,-0.0065,0.7575,-0.3735,-0.383,-0.859,-0.776,-0.896,-0.478,0.243,-0.122,-0.173,0.196,0.342
-0.754,-0.761,-0.0075,0.7575,-0.373,-0.3835,-0.859,-0.7745,-0.8925,-0.4755,0.2445,-0.1235,-0.173,0.193,0.339
-0.753,-0.76,-0.0075,0.7565,-0.3725,-0.383,-0.86,-0.7735,-0.8915,-0.472,0.246,-0.124,-0.1715,0.1935,0.338
-0.756,-0.7585,-0.003,0.757,-0.376,-0.38,-0.8595,-0.7695,-0.885,-0.4655,0.251,-0.1195,-0.167,0.2005,0.3375
-0.7555,-0.7555,-0.001,0.7555,-0.377,-0.3775,-0.8605,-0.768,-0.8825,-0.4635,0.2505,-0.1215,-0.168,0.2015,0.3355
-0.7585,-0.7585,-0.0005,0.7585,-0.3785,-0.379,-0.861,-0.766,-0.8805,-0.4615,0.2515,-0.121,-0.166,0.2065,0.332
-0.7545,-0.756,-0.002,0.7555,-0.376,-0.378,-0.859,-0.763,-0.8775,-0.462,0.2475,-0.1255,-0.171,0.209,0.332
-0.756,-0.754,0.0015,0.755,-0.3785,-0.3755,-0.859,-0.761,-0.875,-0.46,0.248,-0.1255,-0.1685,0.2035,0.333
-0.763,-0.7545,0.008,0.7585,-0.3855,-0.3725,-0.8575,-0.7585,-0.8705,-0.454,0.253,-0.124,-0.161,0.2015,0.3315
-0.7665,-0.7525,0.0135,0.7595,-0.3895,-0.3685,-0.8575,-0.755,-0.867,-0.451,0.252,-0.127,-0.1625,0.209,0.3285
-0.7695,-0.7525,0.016,0.761,-0.3925,-0.3675,-0.856,-0.751,-0.8625,-0.4465,0.253,-0.1265,-0.1585,0.2155,0.326
-0.762,-0.7435,0.0185,0.7525,-0.39,-0.3615,-0.855,-0.75,-0.859,-0.445,0.2525,-0.1285,-0.159,0.214,0.325
-0.7635,-0.7435,0.0195,0.7535,-0.391,-0.361,-0.857,-0.747,-0.8555,-0.441,0.2555,-0.1265,-0.1575,0.2145,0.324
-0.7685,-0.7455,0.022,0.757,-0.395,-0.361,-0.8565,-0.742,-0.851,-0.434,0.2595,-0.1225,-0.152,0.217,0.323
-0.762,-0.7405,0.021,0.751,-0.3915,-0.359,-0.854,-0.739,-0.8475,-0.4335,0.257,-0.1235,-0.155,0.2165,0.322
-0.76,-0.7405,0.0185,0.75,-0.389,-0.36,-0.8535,-0.736,-0.8435,-0.431,0.2575,-0.1255,-0.1575,0.218,0.32
-0.7605,-0.74,0.0195,0.7505,-0.39,-0.3595,-0.8555,-0.7335,-0.839,-0.426,0.26,-0.1225,-0.1565,0.2225,0.3175
-0.7655,-0.7435,0.021,0.7545,-0.393,-0.3605,-0.856,-0.731,-0.834,-0.423,0.263,-0.1195,-0.154,0.2235,0.315
-0.7705,-0.7475,0.022,0.759,-0.396,-0.362,-0.8565,-0.727,-0.8305,-0.4185,0.265,-0.1175,-0.1515,0.2235,0.3135
-0.7665,-0.7445,0.0215,0.756,-0.394,-0.3605,-0.8545,-0.7255,-0.8285,-0.4175,0.2655,-0.1155,-0.153,0.221,0.311
-0.7615,-0.7425,0.0185,0.752,-0.3895,-0.3615,-0.8515,-0.723,-0.826,-0.4145,0.2675,-0.1145,-0.1545,0.2145,0.3075
-0.763,-0.744,0.0185,0.7535,-0.3905,-0.362,-0.85,-0.7175,-0.821,-0.4105,0.2675,-0.1135,-0.1555,0.2085,0.304
-0.765,-0.7435,0.0205,0.7545,-0.3925,-0.3605,-0.85,-0.7145,-0.816,-0.4065,0.27,-0.111,-0.1555,0.2115,0.303
-0.758,-0.7405,0.017,0.7495,-0.387,-0.361,-0.85,-0.713,-0.813,-0.403,0.2715,-0.11,-0.1555,0.2155,0.304
-0.7575,-0.739,0.018,0.7485,-0.3875,-0.36,-0.849,-0.709,-0.808,-0.398,0.273,-0.1095,-0.1545,0.218,0.3
-0.76,-0.7375,0.0215,0.7485,-0.3905,-0.3575,-0.8485,-0.7035,-0.802,-0.391,0.2765,-0.1105,-0.153,0.2225,0.2965
-0.76,-0.738,0.022,0.749,-0.391,-0.3575,-0.848,-0.699,-0.797,-0.388,0.278,-0.1115,-0.152,0.2255,0.294
-0.7695,-0.742,0.027,0.756,-0.398,-0.357,-0.848,-0.6955,-0.792,-0.3825,0.2795,-0.1105,-0.1495,0.221,0.295
-0.775,-0.744,0.0305,0.7595,-0.4025,-0.356,-0.846,-0.69,-0.7855,-0.376,0.2825,-0.1085,-0.1475,0.2165,0.2935
-0.7745,-0.7435,0.0305,0.759,-0.402,-0.356,-0.845,-0.686,-0.7805,-0.372,0.2855,-0.106,-0.1455,0.2195,0.289
-0.774,-0.738,0.036,0.756,-0.405,-0.35,-0.8455,-0.6845,-0.777,-0.3685,0.2865,-0.1055,-0.144,0.2265,0.2865
-0.774,-0.7325,0.041,0.753,-0.4075,-0.3445,-0.8455,-0.682,-0.774,-0.365,0.288,-0.104,-0.142,0.2295,0.284
-0.7735,-0.73,0.043,0.7515,-0.408,-0.343,-0.8455,-0.681,-0.7745,-0.3645,0.288,-0.106,-0.145,0.2245,0.284
-0.77,-0.7245,0.0445,0.7475,-0.407,-0.3395,-0.8455,-0.6785,-0.7705,-0.362,0.288,-0.1065,-0.1475,0.2285,0.2815
-0.778,-0.728,0.0495,0.753,-0.4135,-0.3385,-0.848,-0.674,-0.7645,-0.3555,0.292,-0.1035,-0.1405,0.2325,0.282
-0.7795,-0.727,0.052,0.753,-0.4155,-0.3365,-0.848,-0.672,-0.7615,-0.353,0.2935,-0.103,-0.137,0.23,0.2825
-0.7765,-0.719,0.057,0.7475,-0.416,-0.3305,-0.849,-0.6695,-0.757,-0.348,0.296,-0.102,-0.1345,0.233,0.279
-0.7855,-0.7165,0.068,0.751,-0.4265,-0.3235,-0.851,-0.666,-0.752,-0.3425,0.301,-0.0965,-0.1275,0.243,0.2785
-0.79,-0.7175,0.072,0.7535,-0.4305,-0.322,-0.8525,-0.664,-0.7505,-0.342,0.3,-0.099,-0.1255,0.2485,0.2785
-0.79,-0.7145,0.075,0.7525,-0.4325,-0.319,-0.8515,-0.6595,-0.746,-0.3385,0.3005,-0.0995,-0.1275,0.2485,0.2745
-0.788,-0.7095,0.0775,0.749,-0.4325,-0.3155,-0.8495,-0.658,-0.743,-0.335,0.3015,-0.099,-0.1255,0.2525,0.2705
-0.792,-0.711,0.0805,0.7515,-0.436,-0.3145,-0.852,-0.656,-0.74,-0.3325,0.302,-0.0995,-0.1185,0.2525,0.2725
-0.7915,-0.705,0.086,0.748,-0.4385,-0.3085,-0.8545,-0.654,-0.7355,-0.3275,0.304,-0.0975,-0.115,0.258,0.275
